NAME_ENGL,ISO3_CODE,total,value,pillar_num,commitment_num,note,group,group_value,country_url,row_id,x,y,pillar_num_cardinal,pillar_txt,commitment_num_cardinal,commitment_txt_cardinal,fx,fy
Belarus,BLR,38.3376174324286,41,4,11,NA,Off course,Off course,countries/blr,14,3,42.31200865190476,4,Trust and resilience,11,Overall Resilience,4,2
Belarus,BLR,38.3376174324286,16.13,4,12,NA,Off course,Off course,countries/blr,14,3,17.26071701861918,4,Trust and resilience,12,Accountability Index,4,2
Belgium,BEL,74.4151050491153,89.3,1,1,NA,On track,Leading,countries/bel,15,3,87.90302644316107,1,Connectivity and infrastructure,1,ICT Development Index,0,3
Belgium,BEL,74.4151050491153,100,1,2,NA,On track,Leading,countries/bel,15,3,98.28700877074152,1,Connectivity and infrastructure,2,Global Internet Shutdowns,0,3
Belgium,BEL,74.4151050491153,65.88493609775276,1,3,NA,On track,On track,countries/bel,15,3,64.72448480289847,1,Connectivity and infrastructure,3,Network Readiness Index,0,3
Belgium,BEL,74.4151050491153,NA,2,4,NA,On track,NA,countries/bel,15,3,NA,2,Rights and freedoms,4,Freedom on the Net,0,3
Belgium,BEL,74.4151050491153,96,2,5,NA,On track,Leading,countries/bel,15,3,94.04297805484384,2,Rights and freedoms,5,Freedom in the World,0,3
Belgium,BEL,74.4151050491153,78.13573659390065,2,6,NA,On track,On track,countries/bel,15,3,77.3675050902352,2,Rights and freedoms,6,Rule of Law Index,0,3
Belgium,BEL,74.4151050491153,19.3916349809886,3,7,NA,On track,Off course,countries/bel,15,3,20.960842231129206,3,Responsibility and sustainability,7,Global E-Waste Monitor,0,3
Belgium,BEL,74.4151050491153,38.55,3,8,NA,On track,Off course,countries/bel,15,3,37.157486309483645,3,Responsibility and sustainability,8,Global Index on Responsible AI,0,3
Belgium,BEL,74.4151050491153,82.60416666666667,3,9,NA,On track,Leading,countries/bel,15,3,82.21573837442945,3,Responsibility and sustainability,9,DTI Index,0,3
Belgium,BEL,74.4151050491153,96.8196812009602,4,10,NA,On track,Leading,countries/bel,15,3,96.93782615551494,4,Trust and resilience,10,Global Cybersecurity Index,0,3
Belgium,BEL,74.4151050491153,59,4,11,NA,On track,Getting on track,countries/bel,15,3,60.77955177985132,4,Trust and resilience,11,Overall Resilience,0,3
Belgium,BEL,74.4151050491153,92.88,4,12,NA,On track,Leading,countries/bel,15,3,91.61605435993522,4,Trust and resilience,12,Accountability Index,0,3
Belize,BLZ,58.2264727979248,NA,1,1,NA,Getting on track,NA,countries/blz,16,3,NA,1,Connectivity and infrastructure,1,ICT Development Index,1,3
Belize,BLZ,58.2264727979248,100,1,2,NA,Getting on track,Leading,countries/blz,16,3,98.56517240777612,1,Connectivity and infrastructure,2,Global Internet Shutdowns,1,3
Belize,BLZ,58.2264727979248,NA,1,3,NA,Getting on track,NA,countries/blz,16,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,1,3
Belize,BLZ,58.2264727979248,NA,2,4,NA,Getting on track,NA,countries/blz,16,3,NA,2,Rights and freedoms,4,Freedom on the Net,1,3
Belize,BLZ,58.2264727979248,88,2,5,NA,Getting on track,Leading,countries/blz,16,3,88.81608901824802,2,Rights and freedoms,5,Freedom in the World,1,3
Belize,BLZ,58.2264727979248,49.50310534291465,2,6,NA,Getting on track,Off course,countries/blz,16,3,47.87040233571578,2,Rights and freedoms,6,Rule of Law Index,1,3
Belize,BLZ,58.2264727979248,74.90494296577947,3,7,NA,Getting on track,On track,countries/blz,16,3,73.630911328543,3,Responsibility and sustainability,7,Global E-Waste Monitor,1,3
Belize,BLZ,58.2264727979248,3.22,3,8,NA,Getting on track,Off course,countries/blz,16,3,3.706075259745121,3,Responsibility and sustainability,8,Global Index on Responsible AI,1,3
Belize,BLZ,58.2264727979248,75.83333333333333,3,9,NA,Getting on track,On track,countries/blz,16,3,74.35714001891513,3,Responsibility and sustainability,9,DTI Index,1,3
Belize,BLZ,58.2264727979248,32.35040074137108,4,10,NA,Getting on track,Off course,countries/blz,16,3,31.776812012466358,4,Trust and resilience,10,Global Cybersecurity Index,1,3
Belize,BLZ,58.2264727979248,42,4,11,NA,Getting on track,Off course,countries/blz,16,3,43.89634613879025,4,Trust and resilience,11,Overall Resilience,1,3
Belize,BLZ,58.2264727979248,NA,4,12,NA,Getting on track,NA,countries/blz,16,3,NA,4,Trust and resilience,12,Accountability Index,1,3
Benin,BEN,56.8580766576666,45.4,1,1,NA,Getting on track,Off course,countries/ben,17,3,47.32299432866275,1,Connectivity and infrastructure,1,ICT Development Index,2,3
Benin,BEN,56.8580766576666,47.55611631763113,1,2,NA,Getting on track,Off course,countries/ben,17,3,49.37772248708588,1,Connectivity and infrastructure,2,Global Internet Shutdowns,2,3
Benin,BEN,56.8580766576666,35.6173657246995,1,3,NA,Getting on track,Off course,countries/ben,17,3,33.674207466015524,1,Connectivity and infrastructure,3,Network Readiness Index,2,3
Benin,BEN,56.8580766576666,NA,2,4,NA,Getting on track,NA,countries/ben,17,3,NA,2,Rights and freedoms,4,Freedom on the Net,2,3
Benin,BEN,56.8580766576666,60,2,5,NA,Getting on track,Getting on track,countries/ben,17,3,60.6527676070109,2,Rights and freedoms,5,Freedom in the World,2,3
Benin,BEN,56.8580766576666,47.63285137740062,2,6,NA,Getting on track,Off course,countries/ben,17,3,48.274309648471935,2,Rights and freedoms,6,Rule of Law Index,2,3
Benin,BEN,56.8580766576666,97.71863117870723,3,7,NA,Getting on track,Leading,countries/ben,17,3,97.92724090591852,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,3
Benin,BEN,56.8580766576666,21.96,3,8,NA,Getting on track,Off course,countries/ben,17,3,22.008281563445927,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,3
Benin,BEN,56.8580766576666,75.3125,3,9,NA,Getting on track,On track,countries/ben,17,3,74.54267680458724,3,Responsibility and sustainability,9,DTI Index,2,3
Benin,BEN,56.8580766576666,91.54137863589438,4,10,NA,Getting on track,Leading,countries/ben,17,3,90.15166706403704,4,Trust and resilience,10,Global Cybersecurity Index,2,3
Benin,BEN,56.8580766576666,39,4,11,NA,Getting on track,Off course,countries/ben,17,3,39.63503017369658,4,Trust and resilience,11,Overall Resilience,2,3
Benin,BEN,56.8580766576666,63.7,4,12,NA,Getting on track,Getting on track,countries/ben,17,3,63.08927298411727,4,Trust and resilience,12,Accountability Index,2,3
Bhutan,BTN,65.0965237107878,85.9,1,1,NA,On track,Leading,countries/btn,18,3,84.05271436143667,1,Connectivity and infrastructure,1,ICT Development Index,3,3
Bhutan,BTN,65.0965237107878,100,1,2,NA,On track,Leading,countries/btn,18,3,101.64985870476812,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,3
Bhutan,BTN,65.0965237107878,NA,1,3,NA,On track,NA,countries/btn,18,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,3,3
Bhutan,BTN,65.0965237107878,NA,2,4,NA,On track,NA,countries/btn,18,3,NA,2,Rights and freedoms,4,Freedom on the Net,3,3
Bhutan,BTN,65.0965237107878,68,2,5,NA,On track,On track,countries/btn,18,3,69.51559981331229,2,Rights and freedoms,5,Freedom in the World,3,3
Bhutan,BTN,65.0965237107878,NA,2,6,NA,On track,NA,countries/btn,18,3,NA,2,Rights and freedoms,6,Rule of Law Index,3,3
Bhutan,BTN,65.0965237107878,76.425855513308,3,7,NA,On track,On track,countries/btn,18,3,74.50227143486941,3,Responsibility and sustainability,7,Global E-Waste Monitor,3,3
Bhutan,BTN,65.0965237107878,1.83,3,8,NA,On track,Off course,countries/btn,18,3,2.9483058843016625,3,Responsibility and sustainability,8,Global Index on Responsible AI,3,3
Bhutan,BTN,65.0965237107878,NA,3,9,NA,On track,NA,countries/btn,18,3,NA,3,Responsibility and sustainability,9,DTI Index,3,3
Bhutan,BTN,65.0965237107878,60.766334172994505,4,10,NA,On track,Getting on track,countries/btn,18,3,59.13986407285989,4,Trust and resilience,10,Global Cybersecurity Index,3,3
Bhutan,BTN,65.0965237107878,55,4,11,NA,On track,Getting on track,countries/btn,18,3,53.930241473950446,4,Trust and resilience,11,Overall Resilience,3,3
Bhutan,BTN,65.0965237107878,72.85,4,12,NA,On track,On track,countries/btn,18,3,72.50372863598167,4,Trust and resilience,12,Accountability Index,3,3
Bolivia,BOL,50.9217056380269,69.4,1,1,NA,Getting on track,On track,countries/bol,19,3,70.50961198341102,1,Connectivity and infrastructure,1,ICT Development Index,4,3
Bolivia,BOL,50.9217056380269,100,1,2,NA,Getting on track,Leading,countries/bol,19,3,100.1087384223938,1,Connectivity and infrastructure,2,Global Internet Shutdowns,4,3
Bolivia,BOL,50.9217056380269,38.24991051845023,1,3,NA,Getting on track,Off course,countries/bol,19,3,36.469603435059575,1,Connectivity and infrastructure,3,Network Readiness Index,4,3
Bolivia,BOL,50.9217056380269,NA,2,4,NA,Getting on track,NA,countries/bol,19,3,NA,2,Rights and freedoms,4,Freedom on the Net,4,3
Bolivia,BOL,50.9217056380269,65,2,5,NA,Getting on track,Getting on track,countries/bol,19,3,66.4660806581378,2,Rights and freedoms,5,Freedom in the World,4,3
Bolivia,BOL,50.9217056380269,36.75842188700622,2,6,NA,Getting on track,Off course,countries/bol,19,3,37.38819327421075,2,Rights and freedoms,6,Rule of Law Index,4,3
Bolivia,BOL,50.9217056380269,74.1444866920152,3,7,NA,Getting on track,On track,countries/bol,19,3,75.27142008601514,3,Responsibility and sustainability,7,Global E-Waste Monitor,4,3
Bolivia,BOL,50.9217056380269,1.45,3,8,NA,Getting on track,Off course,countries/bol,19,3,2.499695745110512,3,Responsibility and sustainability,8,Global Index on Responsible AI,4,3
Bolivia,BOL,50.9217056380269,44.0625,3,9,NA,Getting on track,Off course,countries/bol,19,3,43.74036771338433,3,Responsibility and sustainability,9,DTI Index,4,3
Bolivia,BOL,50.9217056380269,43.151737282798166,4,10,NA,Getting on track,Off course,countries/bol,19,3,43.9031606910755,4,Trust and resilience,10,Global Cybersecurity Index,4,3
Bolivia,BOL,50.9217056380269,37,4,11,NA,Getting on track,Off course,countries/bol,19,3,37.93467673100531,4,Trust and resilience,11,Overall Resilience,4,3
Bolivia,BOL,50.9217056380269,NA,4,12,NA,Getting on track,NA,countries/bol,19,3,NA,4,Trust and resilience,12,Accountability Index,4,3
Bosnia and Herzegovina,BIH,58.9327035033939,78.6,1,1,NA,Getting on track,On track,countries/bih,20,3,79.14012591298669,1,Connectivity and infrastructure,1,ICT Development Index,0,4
Bosnia and Herzegovina,BIH,58.9327035033939,100,1,2,NA,Getting on track,Leading,countries/bih,20,3,99.1185114318505,1,Connectivity and infrastructure,2,Global Internet Shutdowns,0,4
Bosnia and Herzegovina,BIH,58.9327035033939,43.20037736247562,1,3,NA,Getting on track,Off course,countries/bih,20,3,44.65183764758788,1,Connectivity and infrastructure,3,Network Readiness Index,0,4
Bosnia and Herzegovina,BIH,58.9327035033939,NA,2,4,NA,Getting on track,NA,countries/bih,20,3,NA,2,Rights and freedoms,4,Freedom on the Net,0,4
Bosnia and Herzegovina,BIH,58.9327035033939,52,2,5,NA,Getting on track,Getting on track,countries/bih,20,3,50.751774062402546,2,Rights and freedoms,5,Freedom in the World,0,4
Bosnia and Herzegovina,BIH,58.9327035033939,51.93721947044519,2,6,NA,Getting on track,Getting on track,countries/bih,20,3,53.13948077492801,2,Rights and freedoms,6,Rule of Law Index,0,4
Bosnia and Herzegovina,BIH,58.9327035033939,63.4980988593156,3,7,NA,Getting on track,Getting on track,countries/bih,20,3,63.433665429925405,3,Responsibility and sustainability,7,Global E-Waste Monitor,0,4
Bosnia and Herzegovina,BIH,58.9327035033939,NA,3,8,NA,Getting on track,NA,countries/bih,20,3,NA,3,Responsibility and sustainability,8,Global Index on Responsible AI,0,4
Bosnia and Herzegovina,BIH,58.9327035033939,NA,3,9,NA,Getting on track,NA,countries/bih,20,3,NA,3,Responsibility and sustainability,9,DTI Index,0,4
Bosnia and Herzegovina,BIH,58.9327035033939,33.60863583830947,4,10,NA,Getting on track,Off course,countries/bih,20,3,32.107417257668615,4,Trust and resilience,10,Global Cybersecurity Index,0,4
Bosnia and Herzegovina,BIH,58.9327035033939,40,4,11,NA,Getting on track,Off course,countries/bih,20,3,38.60025507491082,4,Trust and resilience,11,Overall Resilience,0,4
Bosnia and Herzegovina,BIH,58.9327035033939,67.55,4,12,NA,Getting on track,On track,countries/bih,20,3,68.06788236852735,4,Trust and resilience,12,Accountability Index,0,4
Botswana,BWA,61.051534042884,78.7,1,1,NA,Getting on track,On track,countries/bwa,21,3,77.24487251583487,1,Connectivity and infrastructure,1,ICT Development Index,1,4
Botswana,BWA,61.051534042884,100,1,2,NA,Getting on track,Leading,countries/bwa,21,3,98.66564770042896,1,Connectivity and infrastructure,2,Global Internet Shutdowns,1,4
Botswana,BWA,61.051534042884,34.5361984579123,1,3,NA,Getting on track,Off course,countries/bwa,21,3,35.44493199626425,1,Connectivity and infrastructure,3,Network Readiness Index,1,4
Botswana,BWA,61.051534042884,NA,2,4,NA,Getting on track,NA,countries/bwa,21,3,NA,2,Rights and freedoms,4,Freedom on the Net,1,4
Botswana,BWA,61.051534042884,75,2,5,NA,Getting on track,On track,countries/bwa,21,3,73.0812856592238,2,Rights and freedoms,5,Freedom in the World,1,4
Botswana,BWA,61.051534042884,58.92981689825921,2,6,NA,Getting on track,Getting on track,countries/bwa,21,3,57.72290253669291,2,Rights and freedoms,6,Rule of Law Index,1,4
Botswana,BWA,61.051534042884,68.82129277566541,3,7,NA,Getting on track,On track,countries/bwa,21,3,67.41854177413602,3,Responsibility and sustainability,7,Global E-Waste Monitor,1,4
Botswana,BWA,61.051534042884,2.37,3,8,NA,Getting on track,Off course,countries/bwa,21,3,2.6560105689615012,3,Responsibility and sustainability,8,Global Index on Responsible AI,1,4
Botswana,BWA,61.051534042884,70.10416666666667,3,9,NA,Getting on track,On track,countries/bwa,21,3,70.90300871959577,3,Responsibility and sustainability,9,DTI Index,1,4
Botswana,BWA,61.051534042884,78.75539967322078,4,10,NA,Getting on track,On track,countries/bwa,21,3,77.69962992237237,4,Trust and resilience,10,Global Cybersecurity Index,1,4
Botswana,BWA,61.051534042884,34,4,11,NA,Getting on track,Off course,countries/bwa,21,3,32.90074014104903,4,Trust and resilience,11,Overall Resilience,1,4
Botswana,BWA,61.051534042884,70.35,4,12,NA,Getting on track,On track,countries/bwa,21,3,70.44354310203343,4,Trust and resilience,12,Accountability Index,1,4
Brazil,BRA,68.8840717945392,82,1,1,NA,On track,Leading,countries/bra,22,3,80.55423129722476,1,Connectivity and infrastructure,1,ICT Development Index,2,4
Brazil,BRA,68.8840717945392,100,1,2,NA,On track,Leading,countries/bra,22,3,98.1357145793736,1,Connectivity and infrastructure,2,Global Internet Shutdowns,2,4
Brazil,BRA,68.8840717945392,55.203924498066,1,3,NA,On track,Getting on track,countries/bra,22,3,55.948096964053505,1,Connectivity and infrastructure,3,Network Readiness Index,2,4
Brazil,BRA,68.8840717945392,65,2,4,NA,On track,Getting on track,countries/bra,22,3,64.10922096762806,2,Rights and freedoms,4,Freedom on the Net,2,4
Brazil,BRA,68.8840717945392,72,2,5,NA,On track,On track,countries/bra,22,3,72.01577105280012,2,Rights and freedoms,5,Freedom in the World,2,4
Brazil,BRA,68.8840717945392,49.73922773483398,2,6,NA,On track,Off course,countries/bra,22,3,51.539402957402196,2,Rights and freedoms,6,Rule of Law Index,2,4
Brazil,BRA,68.8840717945392,58.55513307984791,3,7,NA,On track,Getting on track,countries/bra,22,3,59.88541078168772,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,4
Brazil,BRA,68.8840717945392,44.42,3,8,NA,On track,Off course,countries/bra,22,3,44.9754605294019,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,4
Brazil,BRA,68.8840717945392,57.395833333333336,3,9,NA,On track,Getting on track,countries/bra,22,3,56.1275671304514,3,Responsibility and sustainability,9,DTI Index,2,4
Brazil,BRA,68.8840717945392,96.54474288838911,4,10,NA,On track,Leading,countries/bra,22,3,94.55937159768301,4,Trust and resilience,10,Global Cybersecurity Index,2,4
Brazil,BRA,68.8840717945392,58,4,11,NA,On track,Getting on track,countries/bra,22,3,58.163600124418736,4,Trust and resilience,11,Overall Resilience,2,4
Brazil,BRA,68.8840717945392,87.75,4,12,NA,On track,Leading,countries/bra,22,3,89.49366783816367,4,Trust and resilience,12,Accountability Index,2,4
Bulgaria,BGR,68.6800434498609,88.7,1,1,NA,On track,Leading,countries/bgr,23,3,88.6128636494279,1,Connectivity and infrastructure,1,ICT Development Index,3,4
Bulgaria,BGR,68.6800434498609,100,1,2,NA,On track,Leading,countries/bgr,23,3,100.8261865824461,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,4
Bulgaria,BGR,68.6800434498609,53.15496376519487,1,3,NA,On track,Getting on track,countries/bgr,23,3,51.59611346935318,1,Connectivity and infrastructure,3,Network Readiness Index,3,4
Bulgaria,BGR,68.6800434498609,NA,2,4,NA,On track,NA,countries/bgr,23,3,NA,2,Rights and freedoms,4,Freedom on the Net,3,4
Bulgaria,BGR,68.6800434498609,77,2,5,NA,On track,On track,countries/bgr,23,3,78.55804794561118,2,Rights and freedoms,5,Freedom in the World,3,4
Bulgaria,BGR,68.6800434498609,55.79610315843087,2,6,NA,On track,Getting on track,countries/bgr,23,3,56.25020275770288,2,Rights and freedoms,6,Rule of Law Index,3,4
Bulgaria,BGR,68.6800434498609,51.71102661596959,3,7,NA,On track,Getting on track,countries/bgr,23,3,53.111289255827415,3,Responsibility and sustainability,7,Global E-Waste Monitor,3,4
Bulgaria,BGR,68.6800434498609,29.09,3,8,NA,On track,Off course,countries/bgr,23,3,30.864275293573737,3,Responsibility and sustainability,8,Global Index on Responsible AI,3,4
Bulgaria,BGR,68.6800434498609,81.04166666666667,3,9,NA,On track,Leading,countries/bgr,23,3,80.10571375365059,3,Responsibility and sustainability,9,DTI Index,3,4
Bulgaria,BGR,68.6800434498609,74.5567177422081,4,10,NA,On track,On track,countries/bgr,23,3,73.37606874943867,4,Trust and resilience,10,Global Cybersecurity Index,3,4
Bulgaria,BGR,68.6800434498609,64,4,11,NA,On track,Getting on track,countries/bgr,23,3,63.43514925520867,4,Trust and resilience,11,Overall Resilience,3,4
Bulgaria,BGR,68.6800434498609,80.43,4,12,NA,On track,Leading,countries/bgr,23,3,79.93099385436625,4,Trust and resilience,12,Accountability Index,3,4
Burkina Faso,BFA,45.5718019917515,30.1,1,1,NA,Off course,Off course,countries/bfa,24,3,28.585048091970386,1,Connectivity and infrastructure,1,ICT Development Index,4,4
Burkina Faso,BFA,45.5718019917515,45.21049093843074,1,2,NA,Off course,Off course,countries/bfa,24,3,45.64467105005504,1,Connectivity and infrastructure,2,Global Internet Shutdowns,4,4
Burkina Faso,BFA,45.5718019917515,25.90948859813192,1,3,NA,Off course,Off course,countries/bfa,24,3,26.765616813921714,1,Connectivity and infrastructure,3,Network Readiness Index,4,4
